session_id,date,time,day_name,day_number,time_bin,token_id,charger_id,revenue_usd,consumption_usd,user_type,total_consumption,idle_time_post_charge,state_of_charger_upon_arrival,state_of_charge_bin,is_new,Id
7529,7/21/2023,4:34 AM,Friday,5,4:00 am,61014,6638,6.04,65.73,Residential,15.11,45,0.11,0.1,FALSE,2128
80,7/22/2023,9:30 AM,Saturday,6,9:00 am,45810,7577,5.82,84.19,Residential,14.55,139,0.11,0.1,FALSE,1320
711,7/22/2023,9:40 PM,Saturday,6,9:00 pm,36447,7577,4.84,247.96,Residential,12.1,206,0.11,0.1,FALSE,886
1135,7/23/2023,4:27 PM,Sunday,7,4:00 pm,29924,9434,4.86,148.56,Commercial,12.15,121,0.11,0.1,FALSE,459
4845,7/23/2023,11:31 AM,Sunday,7,11:00 am,17306,7131,5.8,36.82,Commercial,14.5,112,0.11,0.1,FALSE,1914
1034,7/23/2023,4:31 PM,Sunday,7,4:00 pm,73370,7397,3.53,55.19,Commercial,8.83,99,0.11,0.1,FALSE,2687
1661,7/25/2023,8:59 AM,Tuesday,2,8:00 am,73370,7131,4.81,101.83,Truck,12.02,319,0.11,0.1,FALSE,1586
439,7/25/2023,6:11 PM,Tuesday,2,6:00 pm,64860,7131,5.24,123.46,Residential,13.1,57,0.11,0.1,FALSE,690
5709,7/25/2023,8:48 PM,Tuesday,2,8:00 pm,17306,7577,6.82,32.37,Residential,17.06,36,0.11,0.1,FALSE,1720
2083,7/25/2023,3:32 PM,Tuesday,2,3:00 pm,73370,7397,7.23,50.96,Commercial,18.08,69,0.11,0.1,FALSE,2104
9273,7/25/2023,4:46 PM,Tuesday,2,4:00 pm,17306,7397,6.13,91.68,Residential,15.32,58,0.11,0.1,FALSE,2156
3709,7/25/2023,1:22 PM,Tuesday,2,1:00 pm,37108,3038,7.9,50.26,Residential,19.74,99,0.11,0.1,FALSE,2422
4869,7/25/2023,4:35 AM,Tuesday,2,4:00 am,45810,3038,4.67,41.51,Residential,11.67,78,0.11,0.1,FALSE,2490
1734,7/26/2023,10:27 PM,Wednesday,3,10:00 pm,45810,7851,2.77,271.1,Commercial,6.92,89,0.11,0.1,TRUE,1519
297,7/26/2023,7:54 PM,Wednesday,3,7:00 pm,61014,3038,5.97,27.72,Commercial,14.94,311,0.11,0.1,TRUE,1144
2119,7/26/2023,5:21 AM,Wednesday,3,5:00 am,61014,7397,5.46,17.33,Commercial,13.64,103,0.11,0.1,FALSE,2559
7424,7/26/2023,10:13 AM,Wednesday,3,10:00 am,45810,7397,3.15,26.1,Commercial,7.87,59,0.11,0.1,TRUE,2692
937,7/27/2023,1:34 PM,Thursday,4,1:00 pm,27923,5690,2.67,209.28,Commercial,6.68,172,0.11,0.1,FALSE,1653
412,7/27/2023,1:10 AM,Thursday,4,1:00 am,83893,4925,4.86,280.42,Residential,12.16,115,0.11,0.1,FALSE,858
1412,7/27/2023,4:00 AM,Thursday,4,4:00 am,84846,9649,2.74,274.08,Commercial,6.86,249,0.11,0.1,FALSE,1246
1363,7/28/2023,5:42 AM,Friday,5,5:00 am,61014,7131,7.7,165.42,Residential,19.26,335,0.11,0.1,FALSE,1514
6168,7/28/2023,3:25 PM,Friday,5,3:00 pm,73370,7131,2.82,64.02,Residential,7.04,18,0.11,0.1,FALSE,1757
6406,7/28/2023,5:42 AM,Friday,5,5:00 am,61014,7131,7,10.41,Commercial,17.5,81,0.11,0.1,FALSE,2482
326,7/29/2023,2:47 PM,Saturday,6,2:00 pm,83893,6638,5.83,290.85,Commercial,14.58,329,0.11,0.1,FALSE,1306
6443,7/29/2023,5:06 PM,Saturday,6,5:00 pm,61014,7397,6.34,63.26,Residential,15.86,115,0.11,0.1,FALSE,1916
3663,7/29/2023,4:24 AM,Saturday,6,4:00 am,45810,7397,5.68,97.88,Commercial,14.21,51,0.11,0.1,FALSE,2537
309,7/30/2023,10:13 AM,Sunday,7,10:00 am,29924,2364,3.51,92.78,Truck,8.78,183,0.11,0.1,FALSE,955
4402,7/30/2023,8:09 AM,Sunday,7,8:00 am,73370,3038,4.03,30.84,Taxi,10.06,35,0.11,0.1,FALSE,1625
4843,7/30/2023,7:07 AM,Sunday,7,7:00 am,64799,7397,7.43,83.63,Residential,18.56,107,0.11,0.1,TRUE,1764
5557,7/30/2023,3:16 PM,Sunday,7,3:00 pm,45810,7397,5.81,17.44,Residential,14.53,32,0.11,0.1,FALSE,2176
3276,7/31/2023,11:31 PM,Monday,1,11:00 pm,17306,6638,6.44,16.69,Residential,16.09,43,0.11,0.1,FALSE,2483
1610,08/01/2023,3:41 AM,Tuesday,2,3:00 am,91712,7397,5.43,36.37,Residential,13.57,25,0.11,0.1,FALSE,931
294,08/01/2023,7:28 AM,Tuesday,2,7:00 am,65351,7397,2.89,220.75,Commercial,7.22,260,0.11,0.1,FALSE,742
2,08/02/2023,12:34 PM,Wednesday,3,12:00 pm,77497,3038,4.98,186.31,Commercial,12.45,35,0.11,0.1,FALSE,563
9,08/02/2023,9:16 AM,Wednesday,3,9:00 am,21854,3038,2.79,276.59,Commercial,6.97,298,0.11,0.1,FALSE,629
6673,08/02/2023,4:28 AM,Wednesday,3,4:00 am,45810,6638,7.17,33.49,Commercial,17.92,111,0.11,0.1,FALSE,1738
3304,08/02/2023,5:44 AM,Wednesday,3,5:00 am,17306,7397,7.93,53.96,Residential,19.83,73,0.11,0.1,FALSE,2106
1568,08/02/2023,8:11 AM,Wednesday,3,8:00 am,37108,2365,3.27,54.7,Residential,8.17,70,0.11,0.1,FALSE,2157
9441,08/03/2023,4:19 PM,Thursday,4,4:00 pm,24007,2365,7.64,91.74,Residential,19.09,115,0.11,0.1,FALSE,2208
8652,08/03/2023,7:42 AM,Thursday,4,7:00 am,37108,9434,5.97,93.59,Commercial,14.93,10,0.11,0.1,FALSE,2334
1488,08/04/2023,1:47 PM,Friday,5,1:00 pm,71744,9649,6.22,141.23,Residential,15.54,200,0.11,0.1,FALSE,536
1635,08/04/2023,11:42 AM,Friday,5,11:00 am,67418,9649,4.05,95.65,Commercial,10.12,237,0.11,0.1,FALSE,1268
3193,08/04/2023,1:32 PM,Friday,5,1:00 pm,37108,7577,7.77,95.29,Commercial,19.42,93,0.11,0.1,TRUE,2274
1757,08/05/2023,2:19 PM,Saturday,6,2:00 pm,73370,7397,4.05,274.06,Commercial,10.13,159,0.11,0.1,TRUE,1058
1385,08/05/2023,4:39 PM,Saturday,6,4:00 pm,54686,5690,4.47,63.78,Commercial,11.17,153,0.11,0.1,FALSE,45
8066,08/05/2023,2:07 PM,Saturday,6,2:00 pm,79868,6638,4.27,53.77,Residential,10.67,62,0.11,0.1,FALSE,2177
508,08/07/2023,10:49 AM,Monday,1,10:00 am,21854,3038,7.42,30.43,Commercial,18.55,217,0.11,0.1,FALSE,1309
1665,08/07/2023,11:28 PM,Monday,1,11:00 pm,11910,3038,5.37,198.12,Residential,13.43,13,0.11,0.1,FALSE,1575
4270,08/07/2023,4:08 PM,Monday,1,4:00 pm,61014,7397,4.25,94.13,Residential,10.63,19,0.11,0.1,TRUE,2012
1866,08/07/2023,1:45 PM,Monday,1,1:00 pm,29924,3038,4.57,19.31,Commercial,11.42,26,0.11,0.1,FALSE,2241
1822,08/07/2023,11:53 PM,Monday,1,11:00 pm,84846,9434,4.55,45.22,Residential,11.38,29,0.11,0.1,FALSE,2660
8156,08/08/2023,5:37 PM,Tuesday,2,5:00 pm,79868,3038,3.62,64.69,Residential,9.05,37,0.11,0.1,FALSE,2253
1247,08/09/2023,11:14 PM,Wednesday,3,11:00 pm,65351,3038,6.37,210.8,Commercial,15.92,77,0.11,0.1,TRUE,440
8518,08/09/2023,12:13 AM,Wednesday,3,12:00 am,37108,7577,2.51,76.29,Residential,6.26,49,0.11,0.1,FALSE,2455
9471,08/09/2023,5:55 PM,Wednesday,3,5:00 pm,79868,3038,6.44,98.8,Residential,16.1,37,0.11,0.1,FALSE,2583
778,08/10/2023,3:19 PM,Thursday,4,3:00 pm,37108,9434,6.57,233.98,Residential,16.42,212,0.11,0.1,FALSE,1333
1547,08/10/2023,1:05 PM,Thursday,4,1:00 pm,22145,9649,4.82,183.15,Residential,12.04,181,0.11,0.1,FALSE,1651
4141,08/10/2023,4:18 PM,Thursday,4,4:00 pm,84846,9434,5.08,77.18,Residential,12.7,118,0.11,0.1,FALSE,2015
1170,08/11/2023,4:18 PM,Friday,5,4:00 pm,55611,7131,7.91,92.31,Residential,19.77,215,0.11,0.1,FALSE,1066
1265,08/11/2023,4:18 PM,Friday,5,4:00 pm,22145,2364,7.59,199.02,Commercial,18.98,141,0.11,0.1,FALSE,1540
6298,08/11/2023,4:18 PM,Friday,5,4:00 pm,17306,2365,7.71,62.58,Commercial,19.28,87,0.11,0.1,FALSE,1547
7120,08/11/2023,4:18 PM,Friday,5,4:00 pm,61014,3038,3.6,64.18,Commercial,9,50,0.11,0.1,FALSE,1690
7712,08/11/2023,4:18 PM,Friday,5,4:00 pm,64799,9434,7.5,87.56,Residential,18.74,65,0.11,0.1,TRUE,2670
3771,8/13/2023,4:18 PM,Sunday,7,4:00 pm,37108,7577,5.28,76.75,Residential,13.2,39,0.11,0.1,FALSE,1999
1255,8/14/2023,4:18 PM,Monday,1,4:00 pm,27923,7577,7.58,169.69,Residential,18.94,272,0.11,0.1,TRUE,1150
703,8/14/2023,4:18 PM,Monday,1,4:00 pm,11910,7851,2.25,131.95,Residential,5.64,279,0.11,0.1,FALSE,962
473,8/14/2023,4:18 PM,Monday,1,4:00 pm,21854,9434,6.12,46.99,Commercial,15.3,178,0.11,0.1,FALSE,1794
1538,8/14/2023,4:18 PM,Monday,1,4:00 pm,67418,7851,6.14,206.24,Residential,15.34,267,0.11,0.1,FALSE,1331
609,8/15/2023,4:18 PM,Tuesday,2,4:00 pm,67418,6638,6.86,117.77,Truck,17.16,274,0.11,0.1,FALSE,46
1536,8/15/2023,4:18 PM,Tuesday,2,4:00 pm,61014,7851,6.66,276.43,Residential,16.64,209,0.11,0.1,FALSE,1560
5403,8/15/2023,4:18 PM,Tuesday,2,4:00 pm,73370,7131,4.58,39.69,Taxi,11.44,77,0.11,0.1,FALSE,1725
450,8/16/2023,4:18 PM,Wednesday,3,4:00 pm,23092,7397,5.41,88.73,Residential,13.52,140,0.11,0.1,FALSE,946
1772,8/17/2023,4:18 PM,Thursday,4,4:00 pm,30274,9649,5.78,10.7,Truck,14.46,354,0.11,0.1,TRUE,1205
218,8/17/2023,4:18 PM,Thursday,4,4:00 pm,29924,9434,5.13,182.45,Commercial,12.82,353,0.11,0.1,TRUE,980
9043,8/17/2023,4:18 PM,Thursday,4,4:00 pm,29924,2365,6.38,67.07,Residential,15.94,23,0.11,0.1,TRUE,1930
1345,8/17/2023,4:18 PM,Thursday,4,4:00 pm,29924,2365,2.53,44.11,Residential,6.33,94,0.11,0.1,FALSE,2057
7083,8/18/2023,4:18 PM,Friday,5,4:00 pm,29924,1748,5.01,59.52,Commercial,12.52,28,0.11,0.1,FALSE,1719
6093,8/18/2023,4:18 PM,Friday,5,4:00 pm,29924,2365,7.77,23.87,Residential,19.43,63,0.11,0.1,FALSE,2588
888,8/19/2023,4:18 PM,Saturday,6,4:00 pm,90960,7131,5.07,149,Commercial,12.68,208,0.11,0.1,FALSE,1236
453,8/19/2023,4:18 PM,Saturday,6,4:00 pm,67418,9649,6.08,246.61,Commercial,15.19,122,0.11,0.1,FALSE,868
226,8/20/2023,4:18 PM,Sunday,7,4:00 pm,71744,3038,4.58,104.05,Residential,11.44,25,0.11,0.1,FALSE,1376
1831,8/20/2023,4:18 PM,Sunday,7,4:00 pm,84846,2364,3.48,140.35,Residential,8.69,151,0.11,0.1,FALSE,1478
3363,8/20/2023,4:18 PM,Sunday,7,4:00 pm,61014,9434,3.25,86.12,Residential,8.12,81,0.11,0.1,FALSE,2279
6046,8/21/2023,4:18 PM,Monday,1,4:00 pm,61014,9434,5.25,92.26,Residential,13.12,61,0.11,0.1,TRUE,1850
1330,8/21/2023,4:18 PM,Monday,1,4:00 pm,64799,3038,7.27,88.76,Residential,18.19,19,0.11,0.1,FALSE,1852
8490,8/21/2023,4:18 PM,Monday,1,4:00 pm,79868,9434,2.6,25.74,Residential,6.51,17,0.11,0.1,FALSE,1964
8723,8/21/2023,4:18 PM,Monday,1,4:00 pm,61014,7577,2.56,56.36,Residential,6.39,58,0.11,0.1,FALSE,2140
4179,8/21/2023,4:18 PM,Monday,1,4:00 pm,64799,7397,7.46,24.25,Residential,18.65,101,0.11,0.1,FALSE,2504
5623,8/22/2023,4:18 PM,Tuesday,2,4:00 pm,61014,7397,2.11,83.59,Residential,5.27,118,0.11,0.1,FALSE,2488
739,8/23/2023,4:18 PM,Wednesday,3,4:00 pm,64860,7577,3.06,150.6,Residential,7.66,38,0.11,0.1,FALSE,795
6799,8/23/2023,4:18 PM,Wednesday,3,4:00 pm,61014,3038,6.25,61.34,Commercial,15.64,64,0.11,0.1,TRUE,1613
7581,8/23/2023,4:18 PM,Wednesday,3,4:00 pm,17306,1748,6.2,84.62,Residential,15.5,73,0.11,0.1,FALSE,2475
1359,8/24/2023,4:18 PM,Thursday,4,4:00 pm,64860,7577,4.91,244.35,Residential,12.27,53,0.11,0.1,FALSE,1222
2242,8/24/2023,4:18 PM,Thursday,4,4:00 pm,24007,6638,3.41,82,Commercial,8.52,50,0.11,0.1,FALSE,2083
1012,8/25/2023,4:18 PM,Friday,5,4:00 pm,23092,9434,7,134.48,Commercial,17.49,34,0.11,0.1,TRUE,934
917,8/25/2023,4:18 PM,Friday,5,4:00 pm,73370,7131,2.46,295.11,Residential,6.15,115,0.11,0.1,FALSE,1063
731,8/25/2023,4:18 PM,Friday,5,4:00 pm,21854,5690,2.62,184.97,Commercial,6.55,254,0.11,0.1,FALSE,1185
8818,8/25/2023,4:18 PM,Friday,5,4:00 pm,17306,6638,2.64,68.85,Commercial,6.61,15,0.11,0.1,FALSE,1514
1661,8/25/2023,4:18 PM,Friday,5,4:00 pm,24007,3038,7.87,53.46,Residential,19.68,53,0.11,0.1,FALSE,1561
1489,8/26/2023,4:18 PM,Saturday,6,4:00 pm,71744,7131,5.1,186.83,Residential,12.75,319,0.11,0.1,FALSE,508
4879,8/26/2023,4:18 PM,Saturday,6,4:00 pm,24007,7577,3.29,43.71,Commercial,8.22,103,0.11,0.1,FALSE,1582
8260,8/26/2023,4:18 PM,Saturday,6,4:00 pm,24007,3038,7.36,98.33,Commercial,18.41,24,0.11,0.1,FALSE,1796
8998,8/26/2023,4:18 PM,Saturday,6,4:00 pm,17306,3038,4.17,81.46,Residential,10.42,99,0.11,0.1,FALSE,1887
9847,8/26/2023,4:18 PM,Saturday,6,4:00 pm,29924,7397,2.88,97.18,Residential,7.21,23,0.11,0.1,FALSE,2168
1769,8/27/2023,4:18 PM,Sunday,7,4:00 pm,73370,6638,2.59,28.74,Residential,6.47,200,0.11,0.1,FALSE,194
1546,8/27/2023,4:18 PM,Sunday,7,4:00 pm,11910,7851,6.98,169.7,Commercial,17.44,82,0.11,0.1,FALSE,607
543,8/27/2023,4:18 PM,Sunday,7,4:00 pm,64860,5690,7.64,254.66,Commercial,19.09,99,0.11,0.1,FALSE,1223
1813,8/27/2023,4:18 PM,Sunday,7,4:00 pm,73370,9649,7.95,159.44,Residential,19.89,15,0.11,0.1,FALSE,709
5604,8/27/2023,4:18 PM,Sunday,7,4:00 pm,61014,7577,2.76,41.28,Residential,6.89,5,0.11,0.1,TRUE,1537
1141,8/27/2023,4:18 PM,Sunday,7,4:00 pm,24007,7577,7.65,31.28,Truck,19.14,102,0.11,0.1,FALSE,1581
6668,8/27/2023,4:18 PM,Sunday,7,4:00 pm,45810,2365,7.67,86.96,Truck,19.18,85,0.11,0.1,FALSE,1739
9283,8/27/2023,4:18 PM,Sunday,7,4:00 pm,61014,5690,7.53,14.93,Commercial,18.83,48,0.11,0.1,FALSE,1967
1313,8/27/2023,4:18 PM,Sunday,7,4:00 pm,84846,7397,2.56,79.9,Residential,6.39,94,0.11,0.1,FALSE,2077
9785,8/27/2023,4:18 PM,Sunday,7,4:00 pm,17306,7131,4.36,25.53,Residential,10.91,103,0.11,0.1,FALSE,2629
5641,8/28/2023,4:18 PM,Monday,1,4:00 pm,37108,7397,7.08,38.96,Commercial,17.71,36,0.11,0.1,FALSE,1517
4081,8/28/2023,4:18 PM,Monday,1,4:00 pm,73370,6638,6.83,42.12,Truck,17.08,15,0.11,0.1,FALSE,1639
3435,8/28/2023,4:18 PM,Monday,1,4:00 pm,64799,7397,7.54,35.51,Residential,18.85,66,0.11,0.1,TRUE,1933
1822,8/29/2023,4:18 PM,Tuesday,2,4:00 pm,37108,7131,4.27,10.16,Commercial,10.69,20,0.11,0.1,TRUE,2090
6820,8/29/2023,4:18 PM,Tuesday,2,4:00 pm,73370,7131,2.98,76.39,Residential,7.45,82,0.11,0.1,FALSE,2404
1355,8/30/2023,4:18 PM,Wednesday,3,4:00 pm,61014,7577,2.41,89.76,Commercial,6.03,136,0.11,0.1,FALSE,0
3628,8/30/2023,4:18 PM,Wednesday,3,4:00 pm,37108,2365,3.51,98.9,Residential,8.79,2,0.11,0.1,FALSE,1865
5228,8/30/2023,4:18 PM,Wednesday,3,4:00 pm,61014,7577,7.76,64.36,Truck,19.4,52,0.11,0.1,FALSE,1981
6235,8/30/2023,4:18 PM,Wednesday,3,4:00 pm,29924,7577,6.37,21.22,Truck,15.92,46,0.11,0.1,TRUE,2480
1127,8/31/2023,4:18 PM,Thursday,4,4:00 pm,55611,4925,2.03,291.12,Residential,5.08,224,0.11,0.1,FALSE,220
657,8/31/2023,4:18 PM,Thursday,4,4:00 pm,90960,6638,3.56,289.73,Commercial,8.9,1,0.11,0.1,FALSE,992
2533,8/31/2023,4:18 PM,Thursday,4,4:00 pm,84846,3038,6.26,82.43,Residential,15.64,67,0.11,0.1,FALSE,2265
1360,09/01/2023,4:18 PM,Friday,5,4:00 pm,27923,7131,6.97,33.54,Residential,17.43,357,0.11,0.1,TRUE,1289
6624,09/01/2023,4:18 PM,Friday,5,4:00 pm,45810,6638,6.39,49.1,Commercial,15.99,109,0.11,0.1,FALSE,1573
8326,09/01/2023,4:18 PM,Friday,5,4:00 pm,24007,9434,6.26,75,Commercial,15.65,96,0.11,0.1,FALSE,2192
5104,09/01/2023,4:18 PM,Friday,5,4:00 pm,84846,7397,7.33,29.53,Taxi,18.31,40,0.11,0.1,FALSE,2442
641,09/02/2023,4:18 PM,Saturday,6,4:00 pm,84846,6638,4.03,83.46,Truck,10.09,166,0.11,0.1,FALSE,973
257,09/02/2023,4:18 PM,Saturday,6,4:00 pm,24007,3038,4.19,56.58,Commercial,10.47,242,0.11,0.1,FALSE,1132
55,09/02/2023,4:18 PM,Saturday,6,4:00 pm,73370,5690,7.64,189.62,Residential,19.1,178,0.11,0.1,FALSE,1249
647,09/02/2023,4:18 PM,Saturday,6,4:00 pm,55611,7131,6.22,292.42,Residential,15.55,49,0.11,0.1,FALSE,1275
9012,09/02/2023,4:18 PM,Saturday,6,4:00 pm,45810,5690,4.76,62.46,Residential,11.91,3,0.11,0.1,FALSE,1858
9955,09/02/2023,4:18 PM,Saturday,6,4:00 pm,84846,7577,6.83,13.01,Residential,17.09,71,0.11,0.1,TRUE,1971
1708,09/02/2023,4:18 PM,Saturday,6,4:00 pm,37108,7397,6.84,60.95,Residential,17.09,76,0.11,0.1,FALSE,2169
114,09/03/2023,4:18 PM,Sunday,7,4:00 pm,67418,6638,6.2,233.67,Commercial,15.51,93,0.11,0.1,FALSE,1281
7645,09/03/2023,4:18 PM,Sunday,7,4:00 pm,17306,9434,5.62,81.59,Residential,14.05,68,0.11,0.1,FALSE,2108
494,09/04/2023,4:18 PM,Monday,1,4:00 pm,90960,9434,4.85,250.51,Residential,12.12,193,0.11,0.1,FALSE,1406
264,09/04/2023,4:18 PM,Monday,1,4:00 pm,11910,7131,6.28,167.82,Commercial,15.7,259,0.11,0.1,TRUE,1609
3562,09/04/2023,4:18 PM,Monday,1,4:00 pm,45810,7131,7.21,62.03,Commercial,18.02,6,0.11,0.1,FALSE,2425
7064,09/04/2023,4:18 PM,Monday,1,4:00 pm,37108,7577,4.9,93.52,Commercial,12.25,39,0.11,0.1,TRUE,2441
1601,09/05/2023,4:18 PM,Tuesday,2,4:00 pm,78943,9649,7.67,233.08,Residential,19.18,128,0.11,0.1,TRUE,68
245,09/05/2023,4:18 PM,Tuesday,2,4:00 pm,55611,4925,2.69,297.61,Truck,6.72,285,0.11,0.1,FALSE,190
138,09/05/2023,4:18 PM,Tuesday,2,4:00 pm,77497,3038,6.09,245.13,Residential,15.22,354,0.11,0.1,FALSE,1640
285,09/05/2023,4:18 PM,Tuesday,2,4:00 pm,61014,7131,3.38,299.27,Residential,8.45,213,0.11,0.1,FALSE,1418
1936,09/05/2023,4:18 PM,Tuesday,2,4:00 pm,64799,2365,2.6,29.79,Commercial,6.51,53,0.11,0.1,FALSE,1962
417,09/06/2023,4:18 PM,Wednesday,3,4:00 pm,11910,5690,6.11,233.93,Residential,15.28,167,0.11,0.1,FALSE,1117
1047,09/06/2023,4:18 PM,Wednesday,3,4:00 pm,37108,7577,7.72,254.96,Residential,19.3,192,0.11,0.1,FALSE,1447
249,09/06/2023,4:18 PM,Wednesday,3,4:00 pm,30274,7851,4.73,265.17,Residential,11.83,80,0.11,0.1,TRUE,1778
4792,09/06/2023,4:18 PM,Wednesday,3,4:00 pm,84846,3038,6.56,40.6,Truck,16.4,96,0.11,0.1,FALSE,2081
3591,09/06/2023,4:18 PM,Wednesday,3,4:00 pm,29924,7397,4.93,66,Truck,12.33,35,0.11,0.1,FALSE,2380
1456,09/07/2023,4:18 PM,Thursday,4,4:00 pm,36447,5690,6.52,128.62,Commercial,16.3,285,0.11,0.1,TRUE,24
2126,09/07/2023,4:18 PM,Thursday,4,4:00 pm,24007,6638,3.97,12.17,Commercial,9.91,118,0.11,0.1,FALSE,1526
7372,09/07/2023,4:18 PM,Thursday,4,4:00 pm,45810,1748,7.45,19.33,Commercial,18.62,88,0.11,0.1,FALSE,1714
923,09/08/2023,4:18 PM,Friday,5,4:00 pm,17306,2364,4.07,247.2,Commercial,10.17,289,0.11,0.1,FALSE,1499
6581,09/08/2023,4:18 PM,Friday,5,4:00 pm,79868,7577,3.8,50.63,Commercial,9.51,3,0.11,0.1,FALSE,2610
1454,09/09/2023,4:18 PM,Saturday,6,4:00 pm,17306,7131,2,44.56,Commercial,5,41,0.11,0.1,FALSE,2650
1427,09/10/2023,4:18 PM,Sunday,7,4:00 pm,64799,7851,4.73,272.04,Commercial,11.83,136,0.11,0.1,TRUE,1747
4447,09/10/2023,4:18 PM,Sunday,7,4:00 pm,29924,7397,4.76,42.24,Residential,11.91,31,0.11,0.1,TRUE,2398
7936,09/10/2023,4:18 PM,Sunday,7,4:00 pm,79868,9434,7.84,93.88,Residential,19.61,96,0.11,0.1,TRUE,2531
1011,09/11/2023,4:18 PM,Monday,1,4:00 pm,64860,3038,3.25,37.62,Residential,8.13,223,0.11,0.1,TRUE,231
3991,09/11/2023,4:18 PM,Monday,1,4:00 pm,73370,5690,3.59,80.9,Residential,8.99,18,0.11,0.1,FALSE,1595
1345,09/12/2023,4:18 PM,Tuesday,2,4:00 pm,73370,7851,3.31,172.61,Commercial,8.28,130,0.11,0.1,FALSE,1554
935,09/12/2023,4:18 PM,Tuesday,2,4:00 pm,90960,3038,2.44,172.91,Residential,6.11,352,0.11,0.1,FALSE,338
6846,09/12/2023,4:18 PM,Tuesday,2,4:00 pm,84846,7397,4.6,66.4,Commercial,11.51,114,0.11,0.1,FALSE,2401
3263,09/12/2023,4:18 PM,Tuesday,2,4:00 pm,61014,9434,7.55,12.91,Residential,18.87,25,0.11,0.1,FALSE,2470
2030,09/12/2023,4:18 PM,Tuesday,2,4:00 pm,24007,2365,3.57,87.36,Residential,8.92,86,0.11,0.1,FALSE,2720
2439,9/13/2023,4:18 PM,Wednesday,3,4:00 pm,61014,5690,4.21,47.01,Commercial,10.53,90,0.11,0.1,TRUE,2262
6365,9/13/2023,4:18 PM,Wednesday,3,4:00 pm,37108,5690,7.04,40.83,Residential,17.61,118,0.11,0.1,TRUE,2579
1782,9/14/2023,4:18 PM,Thursday,4,4:00 pm,17306,5690,2.54,93.82,Truck,6.35,45,0.11,0.1,FALSE,1544
394,9/15/2023,4:18 PM,Friday,5,4:00 pm,91712,7397,3.98,251.77,Residential,9.96,35,0.11,0.1,FALSE,798
2967,9/15/2023,4:18 PM,Friday,5,4:00 pm,17306,7131,5.35,29.02,Taxi,13.38,118,0.11,0.1,FALSE,1643
3137,9/15/2023,4:18 PM,Friday,5,4:00 pm,24007,7577,5.69,59.15,Residential,14.23,43,0.11,0.1,FALSE,1846
807,9/17/2023,4:18 PM,Sunday,7,4:00 pm,60012,2364,5.11,191.79,Commercial,12.78,11,0.11,0.1,FALSE,488
625,9/17/2023,4:18 PM,Sunday,7,4:00 pm,30274,3038,3.1,90.98,Commercial,7.75,225,0.11,0.1,FALSE,692
6249,9/17/2023,4:18 PM,Sunday,7,4:00 pm,37108,7131,2.87,87.9,Residential,7.19,93,0.11,0.1,TRUE,1723
79,9/18/2023,4:18 PM,Monday,1,4:00 pm,37108,9434,6.09,134.37,Residential,15.22,23,0.11,0.1,FALSE,1196
2561,9/18/2023,4:18 PM,Monday,1,4:00 pm,17306,9434,7.21,17.98,Commercial,18.02,38,0.11,0.1,FALSE,2013
9017,9/18/2023,4:18 PM,Monday,1,4:00 pm,84846,6638,3.59,97.05,Residential,8.97,16,0.11,0.1,FALSE,2315
8964,9/18/2023,4:18 PM,Monday,1,4:00 pm,45810,9434,3.17,17.43,Commercial,7.92,73,0.11,0.1,FALSE,2497
1169,9/19/2023,4:18 PM,Tuesday,2,4:00 pm,22145,7577,4.9,235.91,Residential,12.25,117,0.11,0.1,TRUE,769
2204,9/19/2023,4:18 PM,Tuesday,2,4:00 pm,84846,1748,3.75,11.16,Residential,9.38,37,0.11,0.1,FALSE,2536
670,9/20/2023,4:18 PM,Wednesday,3,4:00 pm,55611,3038,2.23,171.87,Commercial,5.58,41,0.11,0.1,TRUE,1328
1378,9/20/2023,4:18 PM,Wednesday,3,4:00 pm,67418,9434,2.64,142.56,Residential,6.59,195,0.11,0.1,FALSE,1804
1691,9/20/2023,4:18 PM,Wednesday,3,4:00 pm,61014,5690,3.47,224.04,Commercial,8.68,179,0.11,0.1,FALSE,1084
7972,9/20/2023,4:18 PM,Wednesday,3,4:00 pm,73370,1748,7.79,45.45,Commercial,19.49,19,0.11,0.1,FALSE,2142
3244,9/20/2023,4:18 PM,Wednesday,3,4:00 pm,17306,7397,3.12,11.78,Commercial,7.8,31,0.11,0.1,FALSE,2491
1035,9/21/2023,4:18 PM,Thursday,4,4:00 pm,78943,7577,4.1,179.05,Taxi,10.25,176,0.11,0.1,FALSE,1187
2170,9/21/2023,4:18 PM,Thursday,4,4:00 pm,61014,7397,2.46,80.67,Residential,6.14,112,0.11,0.1,FALSE,1977
1789,9/22/2023,4:18 PM,Friday,5,4:00 pm,24007,6638,3.07,290.47,Residential,7.68,176,0.11,0.1,TRUE,483
4847,9/23/2023,7:32 AM,Saturday,6,7:00 am,17306,2365,5.38,43.64,Residential,13.44,83,0.11,0.1,FALSE,1684
3680,9/23/2023,6:11 PM,Saturday,6,6:00 pm,73370,1748,4.02,58.08,Residential,10.04,2,0.11,0.1,FALSE,2476
368,9/24/2023,8:47 PM,Sunday,7,8:00 pm,37108,4925,7.68,128.16,Residential,19.21,210,0.11,0.1,FALSE,435
4040,9/24/2023,7:49 PM,Sunday,7,7:00 pm,24007,7397,7.86,16.04,Commercial,19.66,19,0.11,0.1,FALSE,2047
