id,charger_id,date,ticket_type,support_tickets
312,2365,2024-08-15,Maintenance Request,12
313,2365,2024-09-05,Maintenance Request,0
314,2365,2024-09-20,Maintenance Request,5
315,2365,2024-10-10,Maintenance Request,4
316,6638,2024-08-01,Maintenance Request,13
317,6638,2024-08-15,Maintenance Request,7
318,6638,2024-09-05,Maintenance Request,5
319,6638,2024-09-20,Maintenance Request,10
320,6638,2024-10-10,Maintenance Request,14
321,3038,2024-08-01,Maintenance Request,15
322,3038,2024-08-15,Maintenance Request,11
323,3038,2024-09-05,Maintenance Request,1
324,3038,2024-09-20,Maintenance Request,11
325,3038,2024-10-10,Maintenance Request,12
326,8601,2024-08-01,Maintenance Request,6
327,8601,2024-08-15,Maintenance Request,4
328,8601,2024-09-05,Maintenance Request,8
329,8601,2024-09-20,Maintenance Request,5
330,8601,2024-10-10,Maintenance Request,6
331,7131,2024-08-01,Maintenance Request,2
332,7131,2024-08-15,Maintenance Request,14
333,7131,2024-09-05,Maintenance Request,10
334,7131,2024-09-20,Maintenance Request,8
335,7131,2024-10-10,Maintenance Request,9
336,5690,2024-08-01,Maintenance Request,9
337,5690,2024-08-15,Maintenance Request,11
338,5690,2024-09-05,Maintenance Request,12
339,5690,2024-09-20,Maintenance Request,9
340,5690,2024-10-10,Maintenance Request,7
341,7397,2024-08-01,Maintenance Request,2
342,7397,2024-08-15,Maintenance Request,0
343,7397,2024-09-05,Maintenance Request,0
344,7397,2024-09-20,Maintenance Request,7
345,7397,2024-10-10,Maintenance Request,4
346,1748,2024-08-01,Maintenance Request,3
347,1748,2024-08-15,Maintenance Request,11
348,1748,2024-09-05,Maintenance Request,3
349,1748,2024-09-20,Maintenance Request,14
350,1748,2024-10-10,Maintenance Request,8
351,7577,2024-08-01,Maintenance Request,15
352,7577,2024-08-15,Maintenance Request,14
353,7577,2024-09-05,Maintenance Request,14
354,7577,2024-09-20,Maintenance Request,13
355,7577,2024-10-10,Maintenance Request,12
356,9434,2024-08-01,Maintenance Request,6
357,9434,2024-08-15,Maintenance Request,6
358,9434,2024-09-05,Maintenance Request,1
359,9434,2024-09-20,Maintenance Request,7
360,9434,2024-10-10,Maintenance Request,4
361,2365,2024-08-01,Maintenance Request,3
362,2365,2024-08-15,Maintenance Request,1
363,2365,2024-09-05,Maintenance Request,1
364,2365,2024-09-20,Maintenance Request,0
365,2365,2024-10-10,Maintenance Request,3
366,6638,2024-08-01,Maintenance Request,3
367,6638,2024-08-15,Maintenance Request,0
368,6638,2024-09-05,Maintenance Request,7
369,6638,2024-09-20,Maintenance Request,2
370,6638,2024-10-10,Maintenance Request,11
371,3038,2024-08-01,Maintenance Request,10
372,3038,2024-08-15,Maintenance Request,9
373,3038,2024-09-05,Maintenance Request,10
374,3038,2024-09-20,Maintenance Request,11
375,3038,2024-10-10,Maintenance Request,8
376,8601,2024-08-01,Maintenance Request,10
377,8601,2024-08-15,Maintenance Request,7
378,8601,2024-09-05,Maintenance Request,10
379,8601,2024-09-20,Maintenance Request,13
380,8601,2024-10-10,Maintenance Request,13
381,7131,2024-08-01,Maintenance Request,6
382,7131,2024-08-15,Maintenance Request,14
383,7131,2024-09-05,Maintenance Request,2
384,7131,2024-09-20,Maintenance Request,7
385,7131,2024-10-10,Maintenance Request,3
386,5690,2024-08-01,Maintenance Request,5
387,5690,2024-08-15,Maintenance Request,11
388,5690,2024-09-05,Maintenance Request,2
389,5690,2024-09-20,Maintenance Request,11
390,5690,2024-10-10,Maintenance Request,3
391,7397,2024-08-01,Maintenance Request,14
392,7397,2024-08-15,Maintenance Request,10
393,7397,2024-09-05,Maintenance Request,5
394,7397,2024-09-20,Maintenance Request,7
395,7397,2024-10-10,Maintenance Request,4
396,1748,2024-08-01,Maintenance Request,15
397,1748,2024-08-15,Maintenance Request,13
398,1748,2024-09-05,Maintenance Request,0
399,1748,2024-09-20,Maintenance Request,4
400,1748,2024-10-10,Maintenance Request,14
401,7577,2024-08-01,Maintenance Request,8
402,7577,2024-08-15,Maintenance Request,4
403,7577,2024-09-05,Maintenance Request,11
404,7577,2024-09-20,Maintenance Request,3
405,7577,2024-10-10,Maintenance Request,4
406,9434,2024-08-01,Maintenance Request,13
407,9434,2024-08-15,Maintenance Request,14
408,9434,2024-09-05,Maintenance Request,8
409,9434,2024-09-20,Maintenance Request,0
410,9434,2024-10-10,Maintenance Request,2
411,2365,2024-08-01,Maintenance Request,10
412,2365,2024-08-15,Maintenance Request,8
413,2365,2024-09-05,Maintenance Request,7
414,2365,2024-09-20,Maintenance Request,6
415,2365,2024-10-10,Maintenance Request,0
416,6638,2024-08-01,Maintenance Request,0
417,6638,2024-08-15,Maintenance Request,12
418,6638,2024-09-05,Maintenance Request,3
419,6638,2024-09-20,Maintenance Request,15
420,6638,2024-10-10,Maintenance Request,9
421,3038,2024-08-01,Maintenance Request,1
422,3038,2024-08-15,Maintenance Request,9
423,3038,2024-09-05,Maintenance Request,13
424,3038,2024-09-20,Maintenance Request,7
425,3038,2024-10-10,Maintenance Request,12
426,8601,2024-08-01,Maintenance Request,15
427,8601,2024-08-15,Maintenance Request,11
428,8601,2024-09-05,Maintenance Request,2
429,8601,2024-09-20,Maintenance Request,3
430,8601,2024-10-10,Maintenance Request,3
431,7131,2024-08-01,Maintenance Request,12
432,7131,2024-08-15,Maintenance Request,7
433,7131,2024-09-05,Maintenance Request,5
434,7131,2024-09-20,Maintenance Request,3
435,7131,2024-10-10,Maintenance Request,0
436,5690,2024-08-01,Maintenance Request,10
437,5690,2024-08-15,Maintenance Request,8
438,5690,2024-09-05,Maintenance Request,8
439,5690,2024-09-20,Maintenance Request,14
440,5690,2024-10-10,Maintenance Request,14
441,7397,2024-08-01,Maintenance Request,0
442,7397,2024-08-15,Maintenance Request,8
443,7397,2024-09-05,Maintenance Request,0
444,7397,2024-09-20,Maintenance Request,0
445,7397,2024-10-10,Maintenance Request,0
446,1748,2024-08-01,Maintenance Request,8
447,1748,2024-08-15,Maintenance Request,4
448,1748,2024-09-05,Maintenance Request,10
449,1748,2024-09-20,Maintenance Request,7
450,1748,2024-10-10,Maintenance Request,7
451,7577,2024-08-01,Maintenance Request,12
452,7577,2024-08-15,Maintenance Request,8
453,7577,2024-09-05,Maintenance Request,15
454,7577,2024-09-20,Maintenance Request,7
455,7577,2024-10-10,Maintenance Request,0
456,9434,2024-08-01,Maintenance Request,15
457,9434,2024-08-15,Maintenance Request,1
458,9434,2024-09-05,Maintenance Request,4
459,9434,2024-09-20,Maintenance Request,3
460,9434,2024-10-10,Maintenance Request,8
461,2365,2024-08-01,Maintenance Request,15
462,2365,2024-08-15,Maintenance Request,6
463,2365,2024-09-05,Maintenance Request,3
464,2365,2024-09-20,Maintenance Request,12
465,2365,2024-10-10,Maintenance Request,10
466,6638,2024-08-01,Maintenance Request,8
467,6638,2024-08-15,Maintenance Request,4
468,6638,2024-09-05,Maintenance Request,10
469,6638,2024-09-20,Maintenance Request,3
470,6638,2024-10-10,Maintenance Request,0
471,3038,2024-08-01,Maintenance Request,8
472,3038,2024-08-15,Maintenance Request,1
473,3038,2024-09-05,Maintenance Request,1
474,3038,2024-09-20,Maintenance Request,9
475,3038,2024-10-10,Maintenance Request,6
476,8601,2024-08-01,Maintenance Request,11
477,8601,2024-08-15,Maintenance Request,1
478,8601,2024-09-05,Maintenance Request,4
479,8601,2024-09-20,Maintenance Request,2
480,8601,2024-10-10,Maintenance Request,14
481,7131,2024-08-01,Maintenance Request,15
482,7131,2024-08-15,Maintenance Request,13
483,7131,2024-09-05,Maintenance Request,3
484,7131,2024-09-20,Maintenance Request,10
485,7131,2024-10-10,Maintenance Request,9
486,5690,2024-08-01,Maintenance Request,11
487,5690,2024-08-15,Maintenance Request,2
488,5690,2024-09-05,Maintenance Request,4
489,5690,2024-09-20,Maintenance Request,15
490,5690,2024-10-10,Maintenance Request,12
491,7397,2024-08-01,Maintenance Request,7
492,7397,2024-08-15,Maintenance Request,6
493,7397,2024-09-05,Maintenance Request,9
494,7397,2024-09-20,Maintenance Request,1
495,7397,2024-10-10,Maintenance Request,5
496,1748,2024-08-01,Maintenance Request,15
497,1748,2024-08-15,Maintenance Request,2
498,1748,2024-09-05,Maintenance Request,13
499,1748,2024-09-20,Maintenance Request,2
500,1748,2024-10-10,Maintenance Request,8
501,7577,2024-08-01,Maintenance Request,1
502,7577,2024-08-15,Maintenance Request,12
503,7577,2024-09-05,Maintenance Request,7
504,7577,2024-09-20,Maintenance Request,10
505,7577,2024-10-10,Maintenance Request,2
506,9434,2024-08-01,Maintenance Request,9
507,9434,2024-08-15,Maintenance Request,14
508,9434,2024-09-05,Maintenance Request,8
509,9434,2024-09-20,Maintenance Request,10
510,9434,2024-10-10,Maintenance Request,10
511,2365,2024-08-01,Maintenance Request,12
512,2365,2024-08-15,Maintenance Request,1
513,2365,2024-09-05,Maintenance Request,14
514,2365,2024-09-20,Maintenance Request,10
515,2365,2024-10-10,Maintenance Request,7
516,6638,2024-08-01,Maintenance Request,8
517,6638,2024-08-15,Maintenance Request,12
518,6638,2024-09-05,Maintenance Request,4
519,6638,2024-09-20,Maintenance Request,7
520,6638,2024-10-10,Maintenance Request,11
521,3038,2024-08-01,Maintenance Request,5
522,3038,2024-08-15,Maintenance Request,6
523,3038,2024-09-05,Maintenance Request,1
524,3038,2024-09-20,Maintenance Request,14
525,3038,2024-10-10,Maintenance Request,0
526,8601,2024-08-01,Maintenance Request,8
527,8601,2024-08-15,Maintenance Request,2
528,8601,2024-09-05,Maintenance Request,8
529,8601,2024-09-20,Maintenance Request,15
530,8601,2024-10-10,Maintenance Request,14
531,7131,2024-08-01,Maintenance Request,15
532,7131,2024-08-15,Maintenance Request,3
533,7131,2024-09-05,Maintenance Request,0
534,7131,2024-09-20,Maintenance Request,0
535,7131,2024-10-10,Maintenance Request,1
536,5690,2024-08-01,Maintenance Request,0
537,5690,2024-08-15,Maintenance Request,2
538,5690,2024-09-05,Maintenance Request,11
539,5690,2024-09-20,Maintenance Request,6
540,5690,2024-10-10,Maintenance Request,10
541,7397,2024-08-01,Maintenance Request,9
542,7397,2024-08-15,Maintenance Request,14
543,7397,2024-09-05,Maintenance Request,8
544,7397,2024-09-20,Maintenance Request,13
545,7397,2024-10-10,Maintenance Request,9
546,1748,2024-08-01,Maintenance Request,2
547,1748,2024-08-15,Maintenance Request,1
548,1748,2024-09-05,Maintenance Request,1
549,1748,2024-09-20,Maintenance Request,6
550,1748,2024-10-10,Maintenance Request,15
551,7577,2024-08-01,Maintenance Request,9
552,7577,2024-08-15,Maintenance Request,5
553,7577,2024-09-05,Maintenance Request,9
554,7577,2024-09-20,Maintenance Request,9
555,7577,2024-10-10,Maintenance Request,4
556,9434,2024-08-01,Maintenance Request,8
557,9434,2024-08-15,Maintenance Request,8
558,9434,2024-09-05,Maintenance Request,7
559,9434,2024-09-20,Maintenance Request,5
560,9434,2024-10-10,Maintenance Request,3
561,2365,2024-08-01,Maintenance Request,6
562,2365,2024-08-15,Maintenance Request,15
563,2365,2024-09-05,Maintenance Request,15
564,2365,2024-09-20,Maintenance Request,9
565,2365,2024-10-10,Maintenance Request,12
566,6638,2024-08-01,Maintenance Request,2
567,6638,2024-08-15,Maintenance Request,8
568,6638,2024-09-05,Maintenance Request,6
569,6638,2024-09-20,Maintenance Request,10
570,6638,2024-10-10,Maintenance Request,9
571,3038,2024-08-01,Maintenance Request,0
572,3038,2024-08-15,Maintenance Request,11
573,3038,2024-09-05,Maintenance Request,10
574,3038,2024-09-20,Maintenance Request,0
575,3038,2024-10-10,Maintenance Request,15
576,8601,2024-08-01,Maintenance Request,11
577,8601,2024-08-15,Maintenance Request,14
578,8601,2024-09-05,Maintenance Request,5
579,8601,2024-09-20,Maintenance Request,12
580,8601,2024-10-10,Maintenance Request,10
581,7131,2024-08-01,Maintenance Request,9
582,7131,2024-08-15,Maintenance Request,10
583,7131,2024-09-05,Maintenance Request,0
584,7131,2024-09-20,Maintenance Request,4
585,7131,2024-10-10,Maintenance Request,2
586,5690,2024-08-01,Maintenance Request,9
587,5690,2024-08-15,Maintenance Request,14
588,5690,2024-09-05,Maintenance Request,3
589,5690,2024-09-20,Maintenance Request,4
590,5690,2024-10-10,Maintenance Request,9
591,7397,2024-08-01,Maintenance Request,5
592,7397,2024-08-15,Maintenance Request,4
593,7397,2024-09-05,Maintenance Request,3
594,7397,2024-09-20,Maintenance Request,0
595,7397,2024-10-10,Maintenance Request,13
596,1748,2024-08-01,Maintenance Request,12
597,1748,2024-08-15,Maintenance Request,9
598,1748,2024-09-05,Maintenance Request,3
599,1748,2024-09-20,Maintenance Request,6
600,1748,2024-10-10,Maintenance Request,1
601,7577,2024-08-01,Maintenance Request,9
602,7577,2024-08-15,Maintenance Request,5
603,7577,2024-09-05,Maintenance Request,1
604,7577,2024-09-20,Maintenance Request,4
605,7577,2024-10-10,Maintenance Request,9
606,9434,2024-08-01,Maintenance Request,4
607,9434,2024-08-15,Maintenance Request,5
608,9434,2024-09-05,Maintenance Request,3
609,9434,2024-09-20,Maintenance Request,1
610,9434,2024-10-10,Maintenance Request,8
611,2365,2024-08-01,Maintenance Request,4
612,2365,2024-08-15,Maintenance Request,7
613,2365,2024-09-05,Maintenance Request,12
614,2365,2024-09-20,Maintenance Request,0
615,2365,2024-10-10,Maintenance Request,6
616,6638,2024-08-01,Maintenance Request,9
617,6638,2024-08-15,Maintenance Request,3
618,6638,2024-09-05,Maintenance Request,3
619,6638,2024-09-20,Maintenance Request,1
620,6638,2024-10-10,Maintenance Request,12
621,3038,2024-08-01,Maintenance Request,3
622,3038,2024-08-15,Maintenance Request,10
623,3038,2024-09-05,Maintenance Request,15
624,3038,2024-09-20,Maintenance Request,11
625,3038,2024-10-10,Maintenance Request,0
626,8601,2024-08-01,Maintenance Request,4
627,8601,2024-08-15,Maintenance Request,3
628,8601,2024-09-05,Maintenance Request,0
629,8601,2024-09-20,Maintenance Request,14
630,8601,2024-10-10,Maintenance Request,3
631,7131,2024-08-01,Maintenance Request,13
632,7131,2024-08-15,Maintenance Request,7
633,7131,2024-09-05,Maintenance Request,6
634,7131,2024-09-20,Maintenance Request,7
635,7131,2024-10-10,Maintenance Request,3
636,5690,2024-08-01,Maintenance Request,14
637,5690,2024-08-15,Maintenance Request,9
638,5690,2024-09-05,Maintenance Request,3
639,5690,2024-09-20,Maintenance Request,0
640,5690,2024-10-10,Maintenance Request,9
641,7397,2024-08-01,Maintenance Request,8
642,7397,2024-08-15,Maintenance Request,12
643,7397,2024-09-05,Maintenance Request,7
644,7397,2024-09-20,Maintenance Request,14
645,7397,2024-10-10,Maintenance Request,3
646,1748,2024-08-01,Maintenance Request,5
647,1748,2024-08-15,Maintenance Request,8
648,1748,2024-09-05,Maintenance Request,12
649,1748,2024-09-20,Maintenance Request,15
650,1748,2024-10-10,Maintenance Request,4
651,7577,2024-08-01,Maintenance Request,1
652,7577,2024-08-15,Maintenance Request,2
653,7577,2024-09-05,Maintenance Request,10
654,7577,2024-09-20,Maintenance Request,10
655,7577,2024-10-10,Maintenance Request,14
656,9434,2024-08-01,Maintenance Request,7
657,9434,2024-08-15,Maintenance Request,13
658,9434,2024-09-05,Maintenance Request,14
659,9434,2024-09-20,Maintenance Request,0
660,9434,2024-10-10,Maintenance Request,11
661,2365,2024-08-01,Maintenance Request,13
662,2365,2024-08-15,Maintenance Request,0
663,2365,2024-09-05,Maintenance Request,12
664,2365,2024-09-20,Maintenance Request,6
665,2365,2024-10-10,Maintenance Request,4
666,6638,2024-08-01,Maintenance Request,6
667,6638,2024-08-15,Maintenance Request,8
668,6638,2024-09-05,Maintenance Request,1
669,6638,2024-09-20,Maintenance Request,5
670,6638,2024-10-10,Maintenance Request,1
671,3038,2024-08-01,Maintenance Request,5
672,3038,2024-08-15,Maintenance Request,14
673,3038,2024-09-05,Maintenance Request,13
674,3038,2024-09-20,Maintenance Request,2
675,3038,2024-10-10,Maintenance Request,15
676,8601,2024-08-01,Maintenance Request,7
677,8601,2024-08-15,Maintenance Request,14
678,8601,2024-09-05,Maintenance Request,15
679,8601,2024-09-20,Maintenance Request,6
680,8601,2024-10-10,Maintenance Request,3
681,7131,2024-08-01,Maintenance Request,13
682,7131,2024-08-15,Maintenance Request,10
683,7131,2024-09-05,Maintenance Request,2
684,7131,2024-09-20,Maintenance Request,9
685,7131,2024-10-10,Maintenance Request,15
686,5690,2024-08-01,Maintenance Request,3
687,5690,2024-08-15,Maintenance Request,3
688,5690,2024-09-05,Maintenance Request,12
689,5690,2024-09-20,Maintenance Request,10
690,5690,2024-10-10,Maintenance Request,10
691,7397,2024-08-01,Maintenance Request,14
692,7397,2024-08-15,Maintenance Request,13
693,7397,2024-09-05,Maintenance Request,7
694,7397,2024-09-20,Maintenance Request,8
695,7397,2024-10-10,Maintenance Request,8
696,1748,2024-08-01,Maintenance Request,4
697,1748,2024-08-15,Maintenance Request,5
698,1748,2024-09-05,Maintenance Request,14
699,1748,2024-09-20,Maintenance Request,9
700,1748,2024-10-10,Maintenance Request,11
701,7577,2024-08-01,Maintenance Request,5
